feature_id,condition_rtn,bits_rtn,layer_rtn,corr_rtn,firing_rate_rtn,mean_activation_rtn,max_activation_rtn,active_rtn,survived_>0.9_rtn,damaged_<0.5_rtn,condition_prune,bits_prune,layer_prune,corr_prune,firing_rate_prune,mean_activation_prune,max_activation_prune,active_prune,survived_>0.9_prune,damaged_<0.5_prune,damage_rtn,damage_prune,rtn_survived,prune_survived,rtn_non_survived,prune_non_survived,rtn_damaged,prune_damaged,rtn_degraded,prune_degraded
13946,RTN INT6,6,4,0.9753968693066374,0.0267728365384615,0.0215802512382372,3.32867169380188,True,True,False,Magnitude pruning matched INT6,16,4,0.9825048634148006,0.0267728365384615,0.0215802512382372,3.32867169380188,True,True,False,0.024603130693362618,0.01749513658519941,True,True,False,False,False,False,False,False
13950,RTN INT6,6,4,0.5009043855521068,0.0028896233974358,0.0004490024171387,0.8919426798820496,True,False,False,Magnitude pruning matched INT6,16,4,0.532105549816921,0.0028896233974358,0.0004490024171387,0.8919426798820496,True,False,False,0.4990956144478932,0.46789445018307896,False,False,True,True,False,False,True,True
13964,RTN INT6,6,4,0.967956116353828,0.0331029647435897,0.0114027667783935,2.4103827476501465,True,True,False,Magnitude pruning matched INT6,16,4,0.96400351063029,0.0331029647435897,0.0114027667783935,2.4103827476501465,True,True,False,0.032043883646171945,0.035996489369710005,True,True,False,False,False,False,False,False
13967,RTN INT6,6,4,0.92349005731624,0.0020582932692307,0.0006765016033732,3.82291579246521,True,True,False,Magnitude pruning matched INT6,16,4,0.9152542870511836,0.0020582932692307,0.0006765016033732,3.82291579246521,True,True,False,0.07650994268375999,0.08474571294881639,True,True,False,False,False,False,False,False
13969,RTN INT6,6,4,0.9521587276929931,0.0018830128205128,0.0005727962632544,4.624909400939941,True,True,False,Magnitude pruning matched INT6,16,4,0.951460900634593,0.0018830128205128,0.0005727962632544,4.624909400939941,True,True,False,0.047841272307006855,0.04853909936540701,True,True,False,False,False,False,False,False
13980,RTN INT6,6,4,0.9626326862176106,0.0533703926282051,0.018726196546609,2.4241786003112797,True,True,False,Magnitude pruning matched INT6,16,4,0.9631718476281886,0.0533703926282051,0.018726196546609,2.4241786003112797,True,True,False,0.037367313782389444,0.03682815237181136,True,True,False,False,False,False,False,False
13982,RTN INT6,6,4,0.967667883357874,0.0082532051282051,0.0025977498254714,3.322831392288208,True,True,False,Magnitude pruning matched INT6,16,4,0.96539346726678,0.0082532051282051,0.0025977498254714,3.322831392288208,True,True,False,0.032332116642125985,0.03460653273322001,True,True,False,False,False,False,False,False
14001,RTN INT6,6,4,0.9451355855461008,0.0118489583333333,0.0031021391322167,2.1461410522460938,True,True,False,Magnitude pruning matched INT6,16,4,0.9220490975982484,0.0118489583333333,0.0031021391322167,2.1461410522460938,True,True,False,0.054864414453899224,0.07795090240175162,True,True,False,False,False,False,False,False
14003,RTN INT6,6,4,0.650823865366113,0.0040064102564102,0.0005587041419811,1.5814063549041748,True,False,False,Magnitude pruning matched INT6,16,4,0.7432015950127949,0.0040064102564102,0.0005587041419811,1.5814063549041748,True,False,False,0.34917613463388697,0.2567984049872051,False,False,True,True,False,False,True,True
14005,RTN INT6,6,4,0.921871786809529,0.0015625,0.000383910174386,1.7702014446258545,True,True,False,Magnitude pruning matched INT6,16,4,0.9242126783382596,0.0015625,0.000383910174386,1.7702014446258545,True,True,False,0.07812821319047103,0.0757873216617404,True,True,False,False,False,False,False,False
14007,RTN INT6,6,4,0.9292920433662986,0.0192858573717948,0.0045257603851123,2.72659969329834,True,True,False,Magnitude pruning matched INT6,16,4,0.9214466436285028,0.0192858573717948,0.0045257603851123,2.72659969329834,True,True,False,0.07070795663370144,0.07855335637149718,True,True,False,False,False,False,False,False
14009,RTN INT6,6,4,0.9609511254374222,0.0016225961538461,0.0010044963857254,3.214741468429565,True,True,False,Magnitude pruning matched INT6,16,4,0.9687045101551406,0.0016225961538461,0.0010044963857254,3.214741468429565,True,True,False,0.03904887456257777,0.031295489844859414,True,True,False,False,False,False,False,False
14012,RTN INT6,6,4,0.9759753570180784,0.0046574519230769,0.0023386486519414,5.906722545623779,True,True,False,Magnitude pruning matched INT6,16,4,0.9714425928074304,0.0046574519230769,0.0023386486519414,5.906722545623779,True,True,False,0.02402464298192164,0.028557407192569606,True,True,False,False,False,False,False,False
14018,RTN INT6,6,4,0.6130274247857388,0.010566907051282,0.0013675764547466,0.8697933554649353,True,False,False,Magnitude pruning matched INT6,16,4,0.5842388410458076,0.010566907051282,0.0013675764547466,0.8697933554649353,True,False,False,0.3869725752142612,0.4157611589541924,False,False,True,True,False,False,True,True
14022,RTN INT6,6,4,0.9267081273745684,0.0020633012820512,0.0005941028563449,2.3734281063079834,True,True,False,Magnitude pruning matched INT6,16,4,0.8997749507624238,0.0020633012820512,0.0005941028563449,2.3734281063079834,True,False,False,0.07329187262543158,0.10022504923757625,True,False,False,True,False,False,False,True
14025,RTN INT6,6,4,0.9392101546560416,0.0014523237179487,0.0007749040596163,2.9163036346435547,True,True,False,Magnitude pruning matched INT6,16,4,0.9509569678104564,0.0014523237179487,0.0007749040596163,2.9163036346435547,True,True,False,0.06078984534395837,0.049043032189543645,True,True,False,False,False,False,False,False
14026,RTN INT6,6,4,0.969812982828187,0.0251101762820512,0.0129041636771617,3.3430285453796387,True,True,False,Magnitude pruning matched INT6,16,4,0.9717062105383836,0.0251101762820512,0.0129041636771617,3.3430285453796387,True,True,False,0.030187017171813046,0.028293789461616425,True,True,False,False,False,False,False,False
14046,RTN INT6,6,4,0.9514925805307798,0.0946364182692307,0.0614104055581638,4.077762603759766,True,True,False,Magnitude pruning matched INT6,16,4,0.9560381671545186,0.0946364182692307,0.0614104055581638,4.077762603759766,True,True,False,0.048507419469220214,0.043961832845481386,True,True,False,False,False,False,False,False
14048,RTN INT6,6,4,0.960465703090782,0.022871594551282,0.0058241009073427,2.532472610473633,True,True,False,Magnitude pruning matched INT6,16,4,0.9440500761724732,0.022871594551282,0.0058241009073427,2.532472610473633,True,True,False,0.03953429690921795,0.05594992382752684,True,True,False,False,False,False,False,False
14050,RTN INT6,6,4,0.9438853944628038,0.0067908653846153,0.0017404134850949,2.843675374984741,True,True,False,Magnitude pruning matched INT6,16,4,0.9290824352452928,0.0067908653846153,0.0017404134850949,2.843675374984741,True,True,False,0.05611460553719616,0.07091756475470723,True,True,False,False,False,False,False,False
14056,RTN INT6,6,4,0.918003222673356,0.0028695913461538,0.0007654002058701,1.7199180126190186,True,True,False,Magnitude pruning matched INT6,16,4,0.8770482614952868,0.0028695913461538,0.0007654002058701,1.7199180126190186,True,False,False,0.08199677732664401,0.12295173850471319,True,False,False,True,False,False,False,True
14063,RTN INT6,6,4,0.7762680405707776,0.0019431089743589,0.000272339713485,0.9759290218353271,True,False,False,Magnitude pruning matched INT6,16,4,0.7868906964923823,0.0019431089743589,0.000272339713485,0.9759290218353271,True,False,False,0.22373195942922242,0.2131093035076177,False,False,True,True,False,False,True,True
14064,RTN INT6,6,4,0.9889933696886613,0.0109324919871794,0.0076372854614582,4.994686603546143,True,True,False,Magnitude pruning matched INT6,16,4,0.9848643368674992,0.0109324919871794,0.0076372854614582,4.994686603546143,True,True,False,0.01100663031133875,0.01513566313250081,True,True,False,False,False,False,False,False
14066,RTN INT6,6,4,0.9937217781715968,0.0063151041666666,0.0098593409012,7.55893087387085,True,True,False,Magnitude pruning matched INT6,16,4,0.9897747241064287,0.0063151041666666,0.0098593409012,7.55893087387085,True,True,False,0.006278221828403208,0.01022527589357125,True,True,False,False,False,False,False,False
14072,RTN INT6,6,4,0.9428175143633384,0.0104967948717948,0.0025239183843577,3.273420572280884,True,True,False,Magnitude pruning matched INT6,16,4,0.9450639235141388,0.0104967948717948,0.0025239183843577,3.273420572280884,True,True,False,0.05718248563666162,0.054936076485861185,True,True,False,False,False,False,False,False
14080,RTN INT6,6,4,0.901438683331798,0.006280048076923,0.0014708586144619,1.5428950786590576,True,True,False,Magnitude pruning matched INT6,16,4,0.904334998870852,0.006280048076923,0.0014708586144619,1.5428950786590576,True,True,False,0.098561316668202,0.095665001129148,True,True,False,False,False,False,False,False
14089,RTN INT6,6,4,0.8286328329084754,0.001963141025641,0.0002687291433222,0.9150835275650024,True,False,False,Magnitude pruning matched INT6,16,4,0.8147999760023429,0.001963141025641,0.0002687291433222,0.9150835275650024,True,False,False,0.17136716709152455,0.18520002399765711,False,False,True,True,False,False,True,True
14090,RTN INT6,6,4,0.7991193486643697,0.0582081330128205,0.0074378518777218,0.9114004373550416,True,False,False,Magnitude pruning matched INT6,16,4,0.792335122859047,0.0582081330128205,0.0074378518777218,0.9114004373550416,True,False,False,0.20088065133563027,0.20766487714095305,False,False,True,True,False,False,True,True
14101,RTN INT6,6,4,0.994117654934518,0.0012169471153846,0.000736774979995,9.37717056274414,True,True,False,Magnitude pruning matched INT6,16,4,0.9846874697203996,0.0012169471153846,0.000736774979995,9.37717056274414,True,True,False,0.00588234506548202,0.015312530279600445,True,True,False,False,False,False,False,False
14102,RTN INT6,6,4,0.9789588647313666,0.0050480769230769,0.0020861212910415,5.096868515014648,True,True,False,Magnitude pruning matched INT6,16,4,0.9667810312109564,0.0050480769230769,0.0020861212910415,5.096868515014648,True,True,False,0.021041135268633382,0.033218968789043624,True,True,False,False,False,False,False,False
14105,RTN INT6,6,4,0.9957987695429464,0.0011969150641025,0.0017429370274886,8.884636878967285,True,True,False,Magnitude pruning matched INT6,16,4,0.9934751231020478,0.0011969150641025,0.0017429370274886,8.884636878967285,True,True,False,0.004201230457053562,0.006524876897952225,True,True,False,False,False,False,False,False
14111,RTN INT6,6,4,0.9355355518601032,0.0028645833333333,0.0008016108218819,6.553058624267578,True,True,False,Magnitude pruning matched INT6,16,4,0.941618991740885,0.0028645833333333,0.0008016108218819,6.553058624267578,True,True,False,0.06446444813989682,0.058381008259114964,True,True,False,False,False,False,False,False
14116,RTN INT6,6,4,0.6784459432152836,0.0290765224358974,0.0062046631027419,2.47381329536438,True,False,False,Magnitude pruning matched INT6,16,4,0.7413721664530284,0.0290765224358974,0.0062046631027419,2.47381329536438,True,False,False,0.3215540567847164,0.2586278335469716,False,False,True,True,False,False,True,True
14128,RTN INT6,6,4,0.9842066891514704,0.0016927083333333,0.0013131377320044,7.018943309783936,True,True,False,Magnitude pruning matched INT6,16,4,0.9845518193186528,0.0016927083333333,0.0013131377320044,7.018943309783936,True,True,False,0.01579331084852964,0.015448180681347234,True,True,False,False,False,False,False,False
14135,RTN INT6,6,4,0.9484561334963298,0.0115985576923076,0.0035874659568668,2.860844612121582,True,True,False,Magnitude pruning matched INT6,16,4,0.9353946461555191,0.0115985576923076,0.0035874659568668,2.860844612121582,True,True,False,0.051543866503670155,0.06460535384448085,True,True,False,False,False,False,False,False
14139,RTN INT6,6,4,0.7109886280053034,0.0063802083333333,0.0011804070577431,3.713742971420288,True,False,False,Magnitude pruning matched INT6,16,4,0.8357293229036018,0.0063802083333333,0.0011804070577431,3.713742971420288,True,False,False,0.2890113719946966,0.1642706770963982,False,False,True,True,False,False,True,True
14141,RTN INT6,6,4,0.9777085202407694,0.0031650641025641,0.0011554116362299,9.05611801147461,True,True,False,Magnitude pruning matched INT6,16,4,0.9682812483287104,0.0031650641025641,0.0011554116362299,9.05611801147461,True,True,False,0.022291479759230626,0.03171875167128957,True,True,False,False,False,False,False,False
14148,RTN INT6,6,4,0.9896445048846528,0.0023137019230769,0.0056280030445076,8.064606666564941,True,True,False,Magnitude pruning matched INT6,16,4,0.9945819096875336,0.0023137019230769,0.0056280030445076,8.064606666564941,True,True,False,0.010355495115347169,0.005418090312466428,True,True,False,False,False,False,False,False
14152,RTN INT6,6,4,0.9843947038141664,0.0072015224358974,0.0027216678037523,7.105629920959473,True,True,False,Magnitude pruning matched INT6,16,4,0.9814180036151386,0.0072015224358974,0.0027216678037523,7.105629920959473,True,True,False,0.015605296185833617,0.018581996384861355,True,True,False,False,False,False,False,False
14156,RTN INT6,6,4,0.9716796103757656,0.0014723557692307,0.000682362246936,5.246754169464111,True,True,False,Magnitude pruning matched INT6,16,4,0.9589057162887408,0.0014723557692307,0.000682362246936,5.246754169464111,True,True,False,0.028320389624234443,0.04109428371125923,True,True,False,False,False,False,False,False
14160,RTN INT6,6,4,0.9735855978348926,0.0151392227564102,0.0088313361898494,2.8717541694641118,True,True,False,Magnitude pruning matched INT6,16,4,0.9633212826417182,0.0151392227564102,0.0088313361898494,2.8717541694641118,True,True,False,0.026414402165107376,0.036678717358281765,True,True,False,False,False,False,False,False
14161,RTN INT6,6,4,0.892981917117967,0.0022986778846153,0.0004586279153441,1.139065504074097,True,False,False,Magnitude pruning matched INT6,16,4,0.8874033268354126,0.0022986778846153,0.0004586279153441,1.139065504074097,True,False,False,0.10701808288203296,0.11259667316458744,False,False,True,True,False,False,True,True
14162,RTN INT6,6,4,0.9758511081016056,0.0041967147435897,0.0015778781437219,8.557265281677246,True,True,False,Magnitude pruning matched INT6,16,4,0.977122707454286,0.0041967147435897,0.0015778781437219,8.557265281677246,True,True,False,0.02414889189839442,0.022877292545714023,True,True,False,False,False,False,False,False
14164,RTN INT6,6,4,0.979061705975212,0.0059645432692307,0.0026738015866169,4.311740875244141,True,True,False,Magnitude pruning matched INT6,16,4,0.9473860959751608,0.0059645432692307,0.0026738015866169,4.311740875244141,True,True,False,0.020938294024787973,0.05261390402483923,True,True,False,False,False,False,False,False
14171,RTN INT6,6,4,0.8028648126949379,0.0013621794871794,0.0001865936270079,0.930550217628479,True,False,False,Magnitude pruning matched INT6,16,4,0.8320593058355088,0.0013621794871794,0.0001865936270079,0.930550217628479,True,False,False,0.19713518730506208,0.1679406941644912,False,False,True,True,False,False,True,True
14174,RTN INT6,6,4,0.9138977367899314,0.0030498798076923,0.0007892213928966,1.5320978164672852,True,True,False,Magnitude pruning matched INT6,16,4,0.8956096676557261,0.0030498798076923,0.0007892213928966,1.5320978164672852,True,False,False,0.08610226321006864,0.10439033234427386,True,False,False,True,False,False,False,True
14177,RTN INT6,6,4,0.939763865686048,0.0067608173076923,0.0030862889174992,3.154571533203125,True,True,False,Magnitude pruning matched INT6,16,4,0.9269787527137442,0.0067608173076923,0.0030862889174992,3.154571533203125,True,True,False,0.06023613431395203,0.07302124728625581,True,True,False,False,False,False,False,False
14183,RTN INT6,6,4,0.9602386667451828,0.0072766426282051,0.0024477228671551,2.7929470539093018,True,True,False,Magnitude pruning matched INT6,16,4,0.9188454020529744,0.0072766426282051,0.0024477228671551,2.7929470539093018,True,True,False,0.03976133325481723,0.08115459794702562,True,True,False,False,False,False,False,False
14195,RTN INT6,6,4,0.9826094396415124,0.0114883814102564,0.0060021609805213,4.350525379180908,True,True,False,Magnitude pruning matched INT6,16,4,0.9806917593553706,0.0114883814102564,0.0060021609805213,4.350525379180908,True,True,False,0.017390560358487628,0.019308240644629437,True,True,False,False,False,False,False,False
14198,RTN INT6,6,4,0.981959320252062,0.0212289663461538,0.0130282195738683,4.965927600860596,True,True,False,Magnitude pruning matched INT6,16,4,0.9721693355830862,0.0212289663461538,0.0130282195738683,4.965927600860596,True,True,False,0.018040679747937993,0.027830664416913842,True,True,False,False,False,False,False,False
14199,RTN INT6,6,4,0.9622944422816722,0.0181490384615384,0.0068917704671501,4.535384178161621,True,True,False,Magnitude pruning matched INT6,16,4,0.9593998319776756,0.0181490384615384,0.0068917704671501,4.535384178161621,True,True,False,0.03770555771832784,0.04060016802232436,True,True,False,False,False,False,False,False
14224,RTN INT6,6,4,0.9229786771608064,0.0021484375,0.0006543990496235,2.741112232208252,True,True,False,Magnitude pruning matched INT6,16,4,0.9192616419417482,0.0021484375,0.0006543990496235,2.741112232208252,True,True,False,0.0770213228391936,0.0807383580582518,True,True,False,False,False,False,False,False
14232,RTN INT6,6,4,0.9765728447732118,0.0010767227564102,0.0008355152858898,4.447492599487305,True,True,False,Magnitude pruning matched INT6,16,4,0.9674102041904408,0.0010767227564102,0.0008355152858898,4.447492599487305,True,True,False,0.023427155226788177,0.03258979580955923,True,True,False,False,False,False,False,False
14234,RTN INT6,6,4,0.9373505514467462,0.0019681490384615,0.0006736917800317,2.31984806060791,True,True,False,Magnitude pruning matched INT6,16,4,0.917610460360982,0.0019681490384615,0.0006736917800317,2.31984806060791,True,True,False,0.06264944855325383,0.08238953963901796,True,True,False,False,False,False,False,False
14239,RTN INT6,6,4,0.8289641320247371,0.1734975961538461,0.0293605346813236,1.0493764877319336,True,False,False,Magnitude pruning matched INT6,16,4,0.854073819408653,0.1734975961538461,0.0293605346813236,1.0493764877319336,True,False,False,0.17103586797526293,0.145926180591347,False,False,True,True,False,False,True,True
14240,RTN INT6,6,4,0.9181622782561524,0.0030448717948717,0.0009588686462778,1.3725371360778809,True,True,False,Magnitude pruning matched INT6,16,4,0.9155049072188044,0.0030448717948717,0.0009588686462778,1.3725371360778809,True,True,False,0.08183772174384762,0.0844950927811956,True,True,False,False,False,False,False,False
14254,RTN INT6,6,4,0.9753066816018994,0.0012970753205128,0.0009719501571873,4.170853614807129,True,True,False,Magnitude pruning matched INT6,16,4,0.9747618795850086,0.0012970753205128,0.0009719501571873,4.170853614807129,True,True,False,0.024693318398100628,0.025238120414991405,True,True,False,False,False,False,False,False
14257,RTN INT6,6,4,0.6370488143411085,0.0136217948717948,0.0026756507744535,3.3372082710266118,True,False,False,Magnitude pruning matched INT6,16,4,0.7361183218415299,0.0136217948717948,0.0026756507744535,3.3372082710266118,True,False,False,0.3629511856588915,0.2638816781584701,False,False,True,True,False,False,True,True
14269,RTN INT6,6,4,0.9794956727697812,0.0042167467948717,0.0012438747291572,6.349353313446045,True,True,False,Magnitude pruning matched INT6,16,4,0.9812861650204818,0.0042167467948717,0.0012438747291572,6.349353313446045,True,True,False,0.020504327230218777,0.018713834979518174,True,True,False,False,False,False,False,False
14271,RTN INT6,6,4,0.6019519279900658,0.0285757211538461,0.0067444494298587,5.042140960693359,True,False,False,Magnitude pruning matched INT6,16,4,0.712959824074982,0.0285757211538461,0.0067444494298587,5.042140960693359,True,False,False,0.3980480720099342,0.28704017592501796,False,False,True,True,False,False,True,True
14279,RTN INT6,6,4,0.964359064539426,0.0024639423076923,0.0007076407048421,6.647945880889893,True,True,False,Magnitude pruning matched INT6,16,4,0.9604246169057888,0.0024639423076923,0.0007076407048421,6.647945880889893,True,True,False,0.03564093546057401,0.03957538309421116,True,True,False,False,False,False,False,False
14304,RTN INT6,6,4,0.8816095167786892,0.0027393830128205,0.0011685498608037,1.7663075923919678,True,False,False,Magnitude pruning matched INT6,16,4,0.8018199757978414,0.0027393830128205,0.0011685498608037,1.7663075923919678,True,False,False,0.11839048322131085,0.19818002420215863,False,False,True,True,False,False,True,True
14322,RTN INT6,6,4,0.9892947774772366,0.0022936698717948,0.0023201829347855,8.888400077819824,True,True,False,Magnitude pruning matched INT6,16,4,0.9878773180041028,0.0022936698717948,0.0023201829347855,8.888400077819824,True,True,False,0.010705222522763402,0.012122681995897167,True,True,False,False,False,False,False,False
14335,RTN INT6,6,4,0.961380732020212,0.0036558493589743,0.001117924018166,3.521493673324585,True,True,False,Magnitude pruning matched INT6,16,4,0.9503230406441052,0.0036558493589743,0.001117924018166,3.521493673324585,True,True,False,0.038619267979787986,0.04967695935589478,True,True,False,False,False,False,False,False
14337,RTN INT6,6,4,0.7868154151289772,0.0195362580128205,0.0027221794750613,1.0032799243927002,True,False,False,Magnitude pruning matched INT6,16,4,0.806741499190272,0.0195362580128205,0.0027221794750613,1.0032799243927002,True,False,False,0.21318458487102276,0.19325850080972795,False,False,True,True,False,False,True,True
14350,RTN INT6,6,4,0.8877367500719641,0.0199769631410256,0.0076646498270117,4.105162620544434,True,False,False,Magnitude pruning matched INT6,16,4,0.9088204008042132,0.0199769631410256,0.0076646498270117,4.105162620544434,True,True,False,0.11226324992803594,0.09117959919578678,False,True,True,False,False,False,True,False
14356,RTN INT6,6,4,0.9450217337961008,0.0103165064102564,0.0041627874454626,2.6381983757019043,True,True,False,Magnitude pruning matched INT6,16,4,0.9477071604971586,0.0103165064102564,0.0041627874454626,2.6381983757019043,True,True,False,0.05497826620389923,0.05229283950284136,True,True,False,False,False,False,False,False
14360,RTN INT6,6,4,0.8717414555184588,0.1059144631410256,0.0186068841933798,1.0664715766906738,True,False,False,Magnitude pruning matched INT6,16,4,0.8646277085967644,0.1059144631410256,0.0186068841933798,1.0664715766906738,True,False,False,0.12825854448154117,0.1353722914032356,False,False,True,True,False,False,True,True
14367,RTN INT6,6,4,0.9527239179805506,0.0022085336538461,0.0017737278529705,2.632693290710449,True,True,False,Magnitude pruning matched INT6,16,4,0.7041651839467213,0.0022085336538461,0.0017737278529705,2.632693290710449,True,False,False,0.04727608201944944,0.29583481605327866,True,False,False,True,False,False,False,True
14374,RTN INT6,6,4,0.9620418690750816,0.0020432692307692,0.0008362620710753,5.81600284576416,True,True,False,Magnitude pruning matched INT6,16,4,0.9632864704779044,0.0020432692307692,0.0008362620710753,5.81600284576416,True,True,False,0.0379581309249184,0.03671352952209561,True,True,False,False,False,False,False,False
14376,RTN INT6,6,4,0.992758310203513,0.0015124198717948,0.0008240390679416,9.144126892089844,True,True,False,Magnitude pruning matched INT6,16,4,0.9918881263174064,0.0015124198717948,0.0008240390679416,9.144126892089844,True,True,False,0.007241689796486983,0.008111873682593584,True,True,False,False,False,False,False,False
14386,RTN INT6,6,4,0.9896085594630992,0.0014873798076923,0.0008346824163499,5.75955057144165,True,True,False,Magnitude pruning matched INT6,16,4,0.991368688303385,0.0014873798076923,0.0008346824163499,5.75955057144165,True,True,False,0.010391440536900776,0.008631311696615018,True,True,False,False,False,False,False,False
14393,RTN INT6,6,4,0.8844544292250788,0.0089092548076923,0.001676160059511,1.4976141452789309,True,False,False,Magnitude pruning matched INT6,16,4,0.8470417572083546,0.0089092548076923,0.001676160059511,1.4976141452789309,True,False,False,0.11554557077492122,0.15295824279164538,False,False,True,True,False,False,True,True
14394,RTN INT6,6,4,0.8271755377009097,0.0039663461538461,0.0005712498859979,0.7375282645225525,True,False,False,Magnitude pruning matched INT6,16,4,0.8244916038411045,0.0039663461538461,0.0005712498859979,0.7375282645225525,True,False,False,0.17282446229909032,0.17550839615889546,False,False,True,True,False,False,True,True
14396,RTN INT6,6,4,0.8188530565896952,0.0113882211538461,0.0015514544202373,1.09476637840271,True,False,False,Magnitude pruning matched INT6,16,4,0.8359112689741932,0.0113882211538461,0.0015514544202373,1.09476637840271,True,False,False,0.1811469434103048,0.1640887310258068,False,False,True,True,False,False,True,True
14400,RTN INT6,6,4,0.9821029869436748,0.0140775240384615,0.0096252167457117,3.594551086425781,True,True,False,Magnitude pruning matched INT6,16,4,0.983316812691788,0.0140775240384615,0.0096252167457117,3.594551086425781,True,True,False,0.017897013056325184,0.016683187308212055,True,True,False,False,False,False,False,False
14409,RTN INT6,6,4,0.8154640581424814,0.0213491586538461,0.0027123055611856,0.995105803012848,True,False,False,Magnitude pruning matched INT6,16,4,0.8110205954034665,0.0213491586538461,0.0027123055611856,0.995105803012848,True,False,False,0.18453594185751865,0.1889794045965335,False,False,True,True,False,False,True,True
14420,RTN INT6,6,4,0.7314682505844834,0.0119691506410256,0.001314771560749,0.9694921970367432,True,False,False,Magnitude pruning matched INT6,16,4,0.7522030782864952,0.0119691506410256,0.001314771560749,0.9694921970367432,True,False,False,0.2685317494155166,0.24779692171350476,False,False,True,True,False,False,True,True
14425,RTN INT6,6,4,0.9765530785900248,0.0012169471153846,0.0006766304863282,2.6280534267425537,True,True,False,Magnitude pruning matched INT6,16,4,0.9785148628164402,0.0012169471153846,0.0006766304863282,2.6280534267425537,True,True,False,0.023446921409975174,0.02148513718355982,True,True,False,False,False,False,False,False
14433,RTN INT6,6,4,0.7780020213339309,0.0018880208333333,0.0002932826209311,0.8948286771774292,True,False,False,Magnitude pruning matched INT6,16,4,0.6986713096810955,0.0018880208333333,0.0002932826209311,0.8948286771774292,True,False,False,0.22199797866606907,0.3013286903189045,False,False,True,True,False,False,True,True
14434,RTN INT6,6,4,0.8356782116788855,0.0032802483974358,0.0005044681827525,1.2107908725738523,True,False,False,Magnitude pruning matched INT6,16,4,0.8591331242603486,0.0032802483974358,0.0005044681827525,1.2107908725738523,True,False,False,0.16432178832111455,0.1408668757396514,False,False,True,True,False,False,True,True
14445,RTN INT6,6,4,0.9920357751916784,0.0041065705128205,0.0034293962764935,6.660303115844727,True,True,False,Magnitude pruning matched INT6,16,4,0.9881274402321496,0.0041065705128205,0.0034293962764935,6.660303115844727,True,True,False,0.007964224808321596,0.011872559767850399,True,True,False,False,False,False,False,False
14450,RTN INT6,6,4,0.8198400143360667,0.0026492387820512,0.0002940967335747,0.9018365740776062,True,False,False,Magnitude pruning matched INT6,16,4,0.7596187781500342,0.0026492387820512,0.0002940967335747,0.9018365740776062,True,False,False,0.18015998566393332,0.2403812218499658,False,False,True,True,False,False,True,True
14453,RTN INT6,6,4,0.6404011922838225,0.0017127403846153,0.0002632843617063,0.708539605140686,True,False,False,Magnitude pruning matched INT6,16,4,0.6890920505418239,0.0017127403846153,0.0002632843617063,0.708539605140686,True,False,False,0.35959880771617747,0.3109079494581761,False,False,True,True,False,False,True,True
14456,RTN INT6,6,4,0.9673195732563062,0.0085436698717948,0.0034859655445847,2.253248929977417,True,True,False,Magnitude pruning matched INT6,16,4,0.962139264505684,0.0085436698717948,0.0034859655445847,2.253248929977417,True,True,False,0.03268042674369376,0.03786073549431601,True,True,False,False,False,False,False,False
14457,RTN INT6,6,4,0.5496045013790498,0.0103465544871794,0.0017093775068553,1.3573851585388184,True,False,False,Magnitude pruning matched INT6,16,4,0.6241555183731612,0.0103465544871794,0.0017093775068553,1.3573851585388184,True,False,False,0.4503954986209502,0.3758444816268388,False,False,True,True,False,False,True,True
14459,RTN INT6,6,4,0.9334262452833838,0.0023687900641025,0.0005691058587473,1.498772382736206,True,True,False,Magnitude pruning matched INT6,16,4,0.9126076781513084,0.0023687900641025,0.0005691058587473,1.498772382736206,True,True,False,0.0665737547166162,0.08739232184869161,True,True,False,False,False,False,False,False
14465,RTN INT6,6,4,0.7476630188471638,0.0197415865384615,0.0031897549536855,1.2508429288864136,True,False,False,Magnitude pruning matched INT6,16,4,0.8026532002643273,0.0197415865384615,0.0031897549536855,1.2508429288864136,True,False,False,0.2523369811528362,0.1973467997356727,False,False,True,True,False,False,True,True
14468,RTN INT6,6,4,0.9565356625911352,0.0027744391025641,0.000927388574331,3.5254387855529785,True,True,False,Magnitude pruning matched INT6,16,4,0.9564994030837544,0.0027744391025641,0.000927388574331,3.5254387855529785,True,True,False,0.043464337408864795,0.04350059691624564,True,True,False,False,False,False,False,False
14475,RTN INT6,6,4,0.9869085782999972,0.0034054487179487,0.0015624038666152,7.518144130706787,True,True,False,Magnitude pruning matched INT6,16,4,0.9866444418354164,0.0034054487179487,0.0015624038666152,7.518144130706787,True,True,False,0.01309142170000277,0.013355558164583559,True,True,False,False,False,False,False,False
14483,RTN INT6,6,4,0.960957194285262,0.0169170673076923,0.0050122775161304,1.7647442817687988,True,True,False,Magnitude pruning matched INT6,16,4,0.9543462861740584,0.0169170673076923,0.0050122775161304,1.7647442817687988,True,True,False,0.03904280571473795,0.04565371382594163,True,True,False,False,False,False,False,False
14484,RTN INT6,6,4,0.9739214014900076,0.0068760016025641,0.0023966621974698,6.883823394775391,True,True,False,Magnitude pruning matched INT6,16,4,0.9801530443056298,0.0068760016025641,0.0023966621974698,6.883823394775391,True,True,False,0.02607859850999239,0.019846955694370227,True,True,False,False,False,False,False,False
